return_id,order_line_id,return_initiated_date_key,return_received_date_key,reported_reason_code,item_condition_on_receipt,quantity_returned,refund_amount,refund_method
R00027295,OL000072635,20250728,20250803,R002,resellable,1,78.53,original_payment
R00027296,OL000072638,20251013,20251021,R002,resellable,1,60.28,original_payment
R00027297,OL000072639,20251210,20251215,R002,resellable,1,813.4,original_payment
R00027298,OL000072640,20260121,20260126,R001,resellable,1,127.85,original_payment
R00027299,OL000072641,20260418,20260425,R006,resellable,1,144.07,original_payment
R00027300,OL000072643,20250320,20250329,R001,resellable,1,500.76,original_payment
R00027301,OL000072644,20250403,20250406,R010,write_off,1,256.72,original_payment
R00027302,OL000072648,20251213,20251220,R002,resellable,1,49.84,original_payment
R00027303,OL000072652,20260615,20260617,R005,write_off,1,55.28,wallet_credit
R00027304,OL000072654,20260618,20260620,R003,resellable,1,69.51,manual_refund
R00027305,OL000072656,20250507,20250516,R001,resellable,1,217.86,original_payment
R00027306,OL000072657,20260125,20260201,R007,resellable,1,156.09,original_payment
R00027307,OL000072663,20250618,20250622,R001,resellable,1,241.96,original_payment
R00027308,OL000072665,20260127,20260202,,resellable,1,79.56,original_payment
R00027309,OL000072667,20250929,20251007,R002,resellable,1,87.64,original_payment
R00027310,OL000072668,20251104,20251107,R006,resellable,1,122.06,original_payment
R00027311,OL000072669,20250701,20250709,R003,write_off,1,91.16,original_payment
R00027312,OL000072672,20250723,20250727,R001,resellable,1,77.48,original_payment
R00027313,OL000072673,20260606,20260611,,write_off,1,432.83,original_payment
R00027314,OL000072676,20250122,20250126,R003,resellable,1,73.0,original_payment
R00027315,OL000072688,20251010,20251015,R001,refurbishable,1,129.04,wallet_credit
R00027316,OL000072691,20251030,20251107,R010,write_off,1,194.28,original_payment
R00027317,OL000072692,20250425,20250503,R002,refurbishable,1,97.71,original_payment
R00027318,OL000072693,20250523,20250529,R001,resellable,2,95.52,original_payment
R00027319,OL000072698,20260115,20260123,R003,refurbishable,1,323.05,original_payment
R00027320,OL000072704,20250226,20250303,R005,resellable,1,83.2,original_payment
R00027321,OL000072711,20250611,20250614,R007,resellable,1,132.3,original_payment
R00027322,OL000072713,20250529,20250603,R003,resellable,1,519.26,original_payment
R00027323,OL000072716,20260711,20260717,R002,resellable,1,89.81,original_payment
R00027324,OL000072717,20260309,20260318,R003,resellable,1,57.9,original_payment
R00027325,OL000072718,20250925,20251004,R001,write_off,1,38.35,original_payment
R00027326,OL000072719,20260711,20260720,R001,resellable,1,154.14,wallet_credit
R00027327,OL000072721,20260108,20260116,R007,resellable,1,38.68,wallet_credit
R00027328,OL000072722,20250226,20250228,R001,refurbishable,1,99.05,original_payment
R00027329,OL000072726,20250804,20250808,R010,resellable,1,136.47,original_payment
R00027330,OL000072729,20260204,20260211,R010,resellable,1,53.87,original_payment
R00027331,OL000072731,20250626,20250628,R005,resellable,1,53.36,original_payment
R00027332,OL000072733,20250808,20250815,R001,refurbishable,1,765.27,original_payment
R00027333,OL000072735,20250204,20250210,R006,resellable,1,81.2,original_payment
R00027334,OL000072737,20250831,20250902,R001,resellable,1,407.7,original_payment
R00027335,OL000072739,20250803,20250806,R001,write_off,1,133.35,original_payment
R00027336,OL000072742,20260520,20260526,R002,write_off,1,517.12,original_payment
R00027337,OL000072746,20251203,20251210,R001,resellable,1,87.49,original_payment
R00027338,OL000072751,20250311,20250316,R003,refurbishable,1,203.3,original_payment
R00027339,OL000072756,20251113,20251120,R002,resellable,1,406.51,original_payment
R00027340,OL000072762,20260221,20260226,R001,resellable,1,179.44,original_payment
R00027341,OL000072763,20250525,20250602,R003,write_off,1,148.76,original_payment
R00027342,OL000072767,20250112,20250117,R004,resellable,2,211.48,original_payment
R00027343,OL000072768,20260502,20260509,R003,refurbishable,1,80.66,original_payment
R00027344,OL000072770,20250616,20250621,R003,resellable,1,92.94,original_payment
R00027345,OL000072772,20251031,20251107,R002,resellable,1,198.72,original_payment
R00027346,OL000072776,20251203,20251207,R003,refurbishable,1,264.13,original_payment
R00027347,OL000072778,20250405,20250411,R003, resellable ,1,123.07,original_payment
R00027348,OL000072779,20260530,20260608,R010,resellable,1,141.6,manual_refund
R00027349,OL000072784,20250408,20250412,R001,resellable,2,447.12,wallet_credit
R00027350,OL000072786,20260428,20260502,R003,resellable,1,32.25,original_payment
R00027351,OL000072788,20250302,20250311,R007,refurbishable,1,262.13,original_payment
R00027352,OL000072789,20260715,20260724,R005,resellable,1,56.46,original_payment
R00027353,OL000072792,20251102,20251106,R003,resellable,1,69.53,original_payment
R00027354,OL000072795,20250831,20250909,R003,refurbishable,1,263.05,original_payment
R00027355,OL000072796,20251022,20251029,R001,resellable,1,48.37,original_payment
R00027356,OL000072797,20250801,20250806,R010,resellable,1,135.43,manual_refund
R00027357,OL000072799,20250419,20250424,R003,resellable,1,778.63,original_payment
R00027358,OL000072802,20250727,20250802,R003,resellable,1,135.87,original_payment
R00027359,OL000072805,20250120,20250128,R001,resellable,1,250.69,wallet_credit
R00027360,OL000072807,20250528,20250606,R003,resellable,1,294.86,original_payment
R00027361,OL000072808,20260125,20260128,R003,refurbishable,1,559.58,original_payment
R00027362,OL000072809,20260421,20260424,R002,resellable,1,86.01,original_payment
R00027363,OL000072812,20260112,20260119,R005,write_off,1,619.26,original_payment
R00027364,OL000072820,20251026,20251102,R003,refurbishable,1,86.7,manual_refund
R00027365,OL000072824,20260122,20260130,R004,refurbishable,1,132.93,original_payment
R00027366,OL000072825,20251224,20260101,R003,refurbishable,1,178.8,wallet_credit
R00027367,OL000072826,20250617,20250622,R010,resellable,1,139.82,wallet_credit
R00027368,OL000072827,20250820,20250823,R001,resellable,1,841.65,manual_refund
R00027369,OL000072828,20250514,20250522,R010,resellable,1,152.1,wallet_credit
R00027370,OL000072830,20250609,20250615,R002,resellable,1,68.84,original_payment
R00027371,OL000072831,20251210,20251214,R001,resellable,1,229.47,original_payment
R00027372,OL000072839,20260519,20260522,R003,resellable,1,142.92,original_payment
R00027373,OL000072843,20260214,20260219,R003,refurbishable,1,157.47,original_payment
R00027374,OL000072844,20260416,20260418,R002,resellable,1,30.97,original_payment
R00027375,OL000072846,20251009,20251014,R003,resellable,1,851.59,original_payment
R00027376,OL000072853,20251218,20251221,R003,resellable,1,74.15,original_payment
R00027377,OL000072854,20250324,20250331,R002,resellable,1,164.66,original_payment
R00027378,OL000072859,20250516,20250519,R004,refurbishable,1,46.61,original_payment
R00027379,OL000072860,20250531,20250609,R001,refurbishable,1,227.43,manual_refund
R00027380,OL000072861,20250418,20250423,R002,resellable,1,67.99,wallet_credit
R00027381,OL000072864,20260519,20260522,R002,resellable,1,161.67,wallet_credit
R00027382,OL000072867,20260214,20260223,R001,refurbishable,1,114.25,original_payment
R00027383,OL000072868,20250419,20250428,R002,refurbishable,1,310.44,original_payment
R00027384,OL000072869,20260209,20260217,R001,write_off,1,125.09,original_payment
R00027385,OL000072870,20251011,20251017,R003,refurbishable,1,67.55,original_payment
R00027386,OL000072871,20260128,20260202,R001,resellable,1,102.59,manual_refund
R00027387,OL000072874,20250613,20250617,R007,resellable,2,1986.02,manual_refund
R00027388,OL000072876,20260518,20260520,R002,write_off,1,216.88,original_payment
R00027389,OL000072882,20250315,20250318,R002,resellable,1,328.48,original_payment
R00027390,OL000072888,20250805,20250810,R005,refurbishable,1,115.75,original_payment
R00027391,OL000072890,20260518,20260522,R006,resellable,1,118.91,manual_refund
R00027392,OL000072894,20250526,20250603,R005,write_off,1,115.2,original_payment
R00027393,OL000072895,20260613,20260616,R008,resellable,1,91.28,original_payment
R00027394,OL000072897,20260622,20260630,R003,write_off,1,173.53,original_payment
R00027395,OL000072898,20250921,20250929,,resellable,1,68.8,original_payment
R00027396,OL000072899,20260228,20260304,R001,resellable,1,288.03,original_payment
R00027397,OL000072900,20250226,20250301,R003,resellable,1,77.32,original_payment
R00027398,OL000072906,20250117,20250122,R003,refurbishable,1,53.41,original_payment
R00027399,OL000072908,20251225,20260102,R002,resellable,1,85.88,manual_refund
R00027400,OL000072909,20251013,20251017,R003,resellable,1,665.03,original_payment
R00027401,OL000072910,20260423,20260425,R001,refurbishable,1,57.82,original_payment
R00027402,OL000072912,20250813,20250815,R004,resellable,1,124.31,original_payment
R00027403,OL000072913,20260417,20260419,R002,resellable,1,26.49,original_payment
R00027404,OL000072915,20250113,20250115,R010,resellable,1,119.96,original_payment
R00027405,OL000072921,20260613,20260616,R001,resellable,1,90.16,original_payment
R00027406,OL000072924,20260208,20260214,R004,refurbishable,1,256.56,wallet_credit
R00027407,OL000072926,20251018,20251023,R007,refurbishable,1,178.59,original_payment
R00027408,OL000072927,20250821,20250829,R002,refurbishable,1,196.01,original_payment
R00027409,OL000072929,20260303,20260307,R001,resellable,1,605.46,original_payment
R00027410,OL000072930,20260523,20260528,R007,resellable,1,49.76,wallet_credit
R00027411,OL000072931,20250227,20250306,R003,resellable,1,201.19,original_payment
R00027412,OL000072933,20250404,20250411,R003,resellable,1,120.75,original_payment
R00027413,OL000072937,20251217,20251221,R001,write_off,1,168.46,original_payment
R00027414,OL000072939,20251024,20251102,R004,refurbishable,1,111.2,wallet_credit
R00027415,OL000072940,20260508,20260512,R001,refurbishable,1,160.66,original_payment
R00027416,OL000072943,20260314,20260318,R002,write_off,1,403.58,manual_refund
R00027417,OL000072953,20251126,20251201,R001,resellable,1,69.68,original_payment
R00027418,OL000072955,20260604,20260607,R001,refurbishable,1,143.95,original_payment
R00027419,OL000072956,20260211,20260218,R008,resellable,1,651.01,wallet_credit
R00027420,OL000072958,20260323,20260325,R003,resellable,1,101.48,original_payment
R00027421,OL000072959,20260418,20260427,R002,refurbishable,1,75.71,original_payment
R00027422,OL000072960,20250302,20250307,R008,resellable,1,168.36,wallet_credit
R00027423,OL000072962,20250827,20250830,R003,resellable,1,29.53,original_payment
R00027424,OL000072963,20260306,20260313,R004,refurbishable,1,101.95,wallet_credit
R00027425,OL000072964,20250423,20250425,R002,resellable,1,62.54,original_payment
R00027426,OL000072966,20260316,20260319,R003,refurbishable,1,170.92,wallet_credit
R00027427,OL000072967,20250419,20250423,R003,refurbishable,1,66.69,original_payment
R00027428,OL000072968,20250818,20250820,R002,refurbishable,1,880.3,manual_refund
R00027429,OL000072973,20250922,20250930,R001,resellable,1,195.37,original_payment
R00027430,OL000072975,20251020,20251023,R003,resellable,1,208.66,original_payment
R00027431,OL000072976,20260301,20260307,R001,refurbishable,1,152.54,original_payment
R00027432,OL000072980,20260619,20260626,R010,resellable,1,123.69,original_payment
R00027433,OL000072981,20250305,20250309,R003,resellable,1,75.26,wallet_credit
R00027434,OL000072983,20260329,20260405,R008,write_off,1,51.45,original_payment
R00027435,OL000072984,20260128,20260205,R001,refurbishable,1,52.8,wallet_credit
R00027436,OL000072986,20250319,20250325,R001,resellable,2,531.84,original_payment
R00027437,OL000072988,20260108,20260112,R002,refurbishable,1,137.29,original_payment
R00027438,OL000072989,20260521,20260530,R003,resellable,1,420.09,wallet_credit
R00027439,OL000072991,20250703,20250706,R001,resellable,1,93.63,original_payment
R00027440,OL000072992,20260410,20260416,R004,resellable,1,61.76,manual_refund
R00027441,OL000072994,20250816,20250818,R002,resellable,1,218.91,original_payment
R00027442,OL000072995,20251120,20251126,R003,resellable,1,134.0,original_payment
R00027443,OL000072997,20250507,20250513,R001,refurbishable,1,150.65,original_payment
R00027444,OL000072998,20260611,20260619,,resellable,1,171.49,original_payment
R00027445,OL000073001,20250428,20250501,R008,resellable,1,76.47,wallet_credit
R00027446,OL000073007,20260116,20260119,R001,write_off,1,159.16,original_payment
R00027447,OL000073008,20250405,20250408,R002,resellable,3,183.87,original_payment
R00027448,OL000073009,20250206,20250215,R003,resellable,1,161.72,wallet_credit
R00027449,OL000073011,20251115,20251122,R002,write_off,1,40.5,manual_refund
R00027450,OL000073012,20260401,20260404,R001,resellable,2,222.36,original_payment
R00027451,OL000073014,20250522,20250528,R002,resellable,1,198.99,original_payment
R00027452,OL000073020,20250421,20250423,R003,refurbishable,1,105.41,wallet_credit
R00027453,OL000073021,20260625,20260629,R001,refurbishable,1,112.02,original_payment
R00027454,OL000073022,20260126,20260129,R003,refurbishable,1,227.58,wallet_credit
R00027455,OL000073025,20250219,20250226,R007,resellable,1,87.87,wallet_credit
R00027456,OL000073032,20251126,20251128,R003,resellable,2,111.34,original_payment
R00027457,OL000073033,20251115,20251120,R006,resellable,1,96.48,manual_refund
R00027458,OL000073034,20250127,20250131,R002,refurbishable,1,58.19,original_payment
R00027459,OL000073037,20250919,20250921,R003,resellable,1,213.99,original_payment
R00027460,OL000073038,20260210,20260218,R003,resellable,1,386.32,original_payment
R00027461,OL000073039,20251020,20251029,R002,resellable,1,163.03,manual_refund
R00027462,OL000073041,20250513,20250521,R001,refurbishable,1,54.41,original_payment
R00027463,OL000073046,20260120,20260127,R004,write_off,1,91.01,original_payment
R00027464,OL000073048,20260724,20260728,R003,resellable,1,64.31,wallet_credit
R00027465,OL000073051,20260423,20260429,R001,resellable,1,268.23,original_payment
R00027466,OL000073056,20250709,20250713,R009,resellable,1,85.6,original_payment
R00027467,OL000073057,20260423,20260428,R001,write_off,1,150.4,original_payment
R00027468,OL000073058,20250901,20250907,R002,resellable,1,69.03,original_payment
R00027469,OL000073063,20260619,20260622,R003,refurbishable,1,713.31,original_payment
R00027470,OL000073064,20250701,20250710,R010,resellable,1,138.59,original_payment
R00027471,OL000073066,20251121,20251128,R005,refurbishable,1,77.79,wallet_credit
R00027472,OL000073067,20260511,20260514,R006,refurbishable,1,49.92,manual_refund
R00027473,OL000073068,20250411,20250418,R001,resellable,1,97.02,original_payment
R00027474,OL000073069,20251129,20251203,R002,write_off,1,52.54,original_payment
R00027475,OL000073074,20250124,20250127,R002,refurbishable,1,290.61,original_payment
R00027476,OL000073079,20260426,20260428,R003,write_off,1,109.72,original_payment
R00027477,OL000073082,20250221,20250225,R003,resellable,2,986.56,original_payment
R00027478,OL000073083,20250223,20250228,R002,refurbishable,1,238.96,original_payment
R00027479,OL000073085,20251111,20251113,R002,resellable,1,91.55,original_payment
R00027480,OL000073086,20260221,20260224,R001,resellable,1,41.13,manual_refund
R00027481,OL000073088,20260327,20260404,R007,refurbishable,1,57.05,original_payment
R00027482,OL000073090,20250401,20250409,R003,resellable,1,149.58,wallet_credit
