listing_id,seller_id,category,subcategory,brand,listing_created_date,price,discount_pct,image_count,has_video,title_length_chars,description_length_chars,specifications_filled_pct,has_size_chart,has_dimensions_listed,variant_count,item_weight_kg
L009699,S00329,Beauty,Fragrance,Generic,2025-11-06,317.47,0.099,4,False,61,354.0,0.731,False,,3,0.13
L009700,S00388,Fashion,Dresses,Mid Brand,2023-04-24,145.24,0.056,2,False,88,553.0,0.778,False,False,8,0.93
L009701,S00352,Home,Storage,Private Label,2026-03-23,268.56,0.414,12,True,82,298.0,0.801,False,False,9,1.59
L009702,S00421,Beauty,Haircare,Generic,2025-06-25,110.32,0.199,1,False,20,242.0,0.471,False,False,4,0.13
L009703,S00254,Electronics,Headphones,Generic,2024-07-07,555.69,0.189,5,False,59,611.0,0.78,False,True,6,0.25
L009704,S00254,Fashion,T-Shirts,Mid Brand,2024-05-05,263.78,0.191,3,False,67,1637.0,0.743,True,False,11,1.08
L009705,S00024,Fashion,Sneakers,Generic,2025-09-13,203.59,0.128,5,False,74,256.0,0.528,False,False,7,0.99
L009706,S00297,Electronics,Laptops,Mid Brand,2023-06-27,306.85,0.179,5,False,51,584.0,,False,False,2,1.03
L009707,S00227,Home,Bedding,Premium Brand,2025-08-23,369.35,0.201,5,False,28,209.0,0.203,False,False,1,13.49
L009708,S00354,Electronics,Cameras,Generic,2024-10-16,586.13,0.202,7,True,61,374.0,0.932,False,False,1,2.54
L009709,S00070,Home,Decor,Generic,2023-03-27,200.75,0.129,4,True,28,456.0,0.73,False,True,6,12.72
L009710,S00323,Electronics,Small Appliances,Private Label,2025-08-10,791.77,0.482,3,False,97,524.0,0.703,False,False,5,1.28
L009711,S00136,Beauty,Fragrance,Generic,2025-07-09,,0.298,6,False,87,686.0,0.166,True,True,5,0.54
L009712,S00403,Fashion,Jeans,Imported Brand,2026-05-05,149.06,0.173,6,False,41,459.0,0.419,False,False,6,0.85
L009713,S00198,Beauty,Skincare,Generic,2025-01-17,86.25,0.341,6,False,37,1464.0,0.85,False,False,1,0.63
L009714,S00442,Fashion,Dresses,Imported Brand,2025-03-12,107.88,0.072,4,False,46,746.0,0.208,,True,3,0.57
L009715,S00335,Electronics,Small Appliances,Private Label,2026-03-31,140.43,0.343,4,False,66,951.0,0.598,False,False,2,7.8
L009716,S00120,Home,Kitchen,Generic,2023-10-07,425.65,0.131,7,False,56,,0.819,False,True,4,12.86
L009717,S00147,Fashion,Dresses,Imported Brand,2024-06-24,76.69,0.083,4,False,44,722.0,0.581,False,False,3,0.74
L009718,S00098,Beauty,Skincare,Mid Brand,2024-11-24,119.76,0.085,5,False,72,561.0,0.625,False,False,3,0.15
L009719,S00257,Fashion,T-Shirts,Mid Brand,2023-11-24,191.42,0.087,4,True,76,693.0,0.731,True,True,6,0.21
L009720,S00399,Electronics,Small Appliances,Private Label,2025-02-25,351.22,0.101,6,False,82,348.0,0.633,False,False,6,1.37
L009721,S00024,Electronics,Cameras,Mid Brand,2024-06-25,529.32,0.366,4,False,61,970.0,0.534,False,False,2,0.6
L009722,S00224,Electronics,Cameras,Premium Brand,2023-03-03,619.93,0.242,3,False,91,617.0,0.61,False,True,2,1.1
L009723,S00152,Fashion,Watches,Mid Brand,2025-08-14,237.14,0.429,9,False,71,391.0,0.546,True,False,16,0.97
L009724,S00409,Fashion,Dresses,,2026-01-10,57.55,0.262,4,False,29,309.0,0.338,False,True,5,0.74
L009725,S00414,Home,Storage,Premium Brand,2024-04-01,57.31,0.157,4,False,47,388.0,0.276,False,True,3,14.07
L009726,S00101,Fashion,Sneakers,Generic,2025-04-23,75.23,0.158,11,True,65,1357.0,0.964,True,False,8,1.02
L009727,S00096,Fashion,T-Shirts,Private Label,2026-02-12,219.15,0.065,1,False,66,162.0,0.429,False,False,3,0.24
L009728,S00242,Electronics,Headphones,Generic,2023-04-19,482.2,0.035,4,False,36,739.0,0.457,False,False,6,1.35
L009729,S00437,Home,Storage,Mid Brand,2024-04-26,206.05,0.01,5,True,68,974.0,0.978,False,True,10,10.84
L009730,S00351,Home,Decor,Generic,2026-03-11,95.73,0.242,8,False,40,497.0,0.457,False,False,9,11.14
L009731,S00221,Fashion,Abayas,Mid Brand,2026-02-16,137.12,0.181,6,False,46,363.0,0.497,False,False,6,1.03
L009732,S00185,Fashion,Dresses,Premium Brand,2025-08-04,165.28,0.189,4,False,44,813.0,0.865,False,False,9,0.82
L009733,S00035,Fashion,Sneakers,,2025-06-19,339.32,0.081,1,True,24,821.0,0.616,True,True,12,0.58
L009734,S00142,Fashion,Dresses,Mid Brand,2024-04-30,106.31,0.401,6,True,71,3432.0,0.823,True,False,13,1.16
L009735,S00424,Home,Kitchen,Premium Brand,2025-10-01,169.07,0.182,8,False,64,1110.0,0.453,,False,7,13.1
L009736,S00188,Fashion,Abayas,Private Label,2026-02-12,126.66,0.177,5,False,82,653.0,0.684,False,True,13,0.72
L009737,S00281,Electronics,Cameras,Mid Brand,2026-04-25,535.27,0.037,2,False,67,675.0,0.712,False,False,6,0.51
L009738,S00224,Fashion,Dresses,Private Label,2024-06-11,99.09,0.093,4,False,42,543.0,0.514,True,True,6,0.38
L009739,S00106,Home,Storage,Imported Brand,2025-03-12,655.28,0.056,9,False,63,255.0,,False,True,5,9.35
L009740,S00410,Home,Kitchen,Imported Brand,2025-10-10,383.61,0.31,6,False,38,,0.617,False,False,1,4.15
L009741,S00242,Fashion,Dresses,Imported Brand,2023-07-17,306.96,0.326,3,False,36,613.0,0.64,False,False,4,0.98
L009742,S00299,Sports,Activewear,Generic,2023-12-17,209.55,0.308,5,False,82,544.0,0.636,False,False,6,3.31
L009743,S00271,Sports,Outdoor,Mid Brand,2026-03-07,267.83,0.049,9,False,61,679.0,0.685,True,False,8,1.65
L009744,S00233,Home,Decor,Generic,2025-02-01,317.28,0.233,4,False,55,675.0,0.405,False,False,5,13.82
L009745,S00231,Fashion,Abayas,Generic,2025-03-30,100.54,0.041,2,False,42,687.0,0.436,,False,4,0.84
L009746,S00338,Fashion,T-Shirts,,2024-01-22,129.81,0.268,4,False,87,422.0,0.979,True,False,9,0.25
L009747,S00256,Sports,Outdoor,Generic,2023-04-06,334.85,0.405,4,False,82,700.0,0.34,False,True,4,4.23
L009748,S00002,Sports,Activewear,Generic,2026-01-19,212.37,0.275,10,False,68,1550.0,0.798,False,True,6,3.97
L009749,S00106,Electronics,Cameras,Imported Brand,2025-11-06,732.71,0.313,10,True,64,199.0,0.46,False,True,10,0.16
L009750,S00349,Sports,Outdoor,Private Label,2024-02-25,65.02,0.185,4,False,63,405.0,0.596,False,False,2,0.33
L009751,S00281,Home,Furniture,Mid Brand,2024-08-04,188.67,0.333,2,True,34,784.0,0.561,False,False,3,8.57
L009752,S00262,Electronics,Small Appliances,Premium Brand,2026-01-15,549.24,0.341,7,False,64,487.0,0.622,False,True,6,4.68
L009753,S00031,Electronics,Small Appliances,Premium Brand,2023-12-25,421.81,0.023,1,False,53,402.0,0.383,False,False,3,2.42
L009754,S00085,Electronics,Cameras,Mid Brand,2023-01-30,326.15,0.309,2,False,70,482.0,0.529,False,False,3,4.05
L009755,S00203,Beauty,Fragrance,Generic,2023-03-28,265.9,0.058,2,True,39,631.0,0.576,False,,6,0.28
L009756,S00299,Electronics,Mobiles,Generic,2023-12-20,143.64,0.089,5,False,50,1056.0,0.823,False,False,5,0.28
L009757,S00114,Sports,Activewear,,2023-12-22,46.08,0.121,5,False,71,933.0,0.422,False,True,2,4.82
L009758,S00234,Fashion,Abayas,Private Label,2024-08-03,344.68,0.024,2,False,63,456.0,0.533,True,False,4,0.42
L009759,S00441,Electronics,Small Appliances,Imported Brand,2024-05-13,187.78,0.324,6,False,65,582.0,0.64,False,True,6,1.03
L009760,S00073,Home,Decor,Private Label,2023-12-27,108.22,0.255,4,False,50,293.0,0.772,False,True,1,13.04
L009761,S00115,Fashion,Jeans,Mid Brand,2023-12-26,77.95,0.076,2,False,40,380.0,0.559,False,False,2,1.19
L009762,S00055,Home,Kitchen,Generic,2024-05-17,280.77,0.197,5,False,42,205.0,0.0,True,False,2,1.59
L009763,S00098,Fashion,Abayas,Private Label,2025-05-16,149.58,0.185,8,False,46,382.0,0.409,True,False,6,0.21
L009764,S00026,Fashion,Jeans,Generic,2023-08-08,144.42,0.056,3,False,48,410.0,0.854,True,True,7,0.77
L009765,S00437,Home,Decor,Mid Brand,2023-06-19,315.76,0.134,4,True,50,763.0,0.451,False,True,4,3.62
L009766,S00279,Beauty,Skincare,Private Label,2025-05-13,112.97,0.061,2,False,48,581.0,0.577,False,False,2,0.67
L009767,S00264,Fashion,Dresses,Mid Brand,2025-02-16,239.97,0.128,6,False,56,439.0,0.776,,True,11,0.98
L009768,S00102,Fashion,Sneakers,Premium Brand,2023-08-31,65.04,0.078,1,True,56,278.0,0.429,False,False,8,0.44
L009769,S00132,Home,Furniture,Imported Brand,2023-12-25,486.15,0.31,10,False,56,282.0,0.201,False,False,3,7.94
L009770,S00044,Beauty,Haircare,Mid Brand,2024-01-25,,0.164,2,False,43,851.0,0.621,False,False,7,0.59
L009771,S00089,Fashion,Watches,Private Label,2023-01-20,75.85,0.269,3,False,60,322.0,0.76,True,True,7,0.43
L009772,S00297,Fashion,Sneakers,Generic,2024-08-05,101.68,0.328,7,True,59,299.0,0.441,True,False,9,0.89
L009773,S00331,Fashion,Sneakers,Generic,2025-10-22,106.05,0.383,5,False,63,663.0,0.649,False,False,12,0.39
L009774,S00435,Fashion,Watches,Private Label,2025-03-26,424.09,0.06,4,False,81,454.0,,True,False,10,0.72
L009775,S00169,Electronics,Headphones,Generic,2025-04-23,330.81,0.161,7,False,65,653.0,0.39,False,False,5,2.85
L009776,S00435,Sports,Outdoor,Mid Brand,2025-12-11,277.92,0.08,1,False,59,474.0,0.425,False,False,1,3.03
L009777,S00393,Beauty,Skincare,Mid Brand,2024-03-10,50.17,0.15,4,True,45,799.0,0.997,False,True,9,
L009778,S00327,Beauty,Makeup,Private Label,2026-01-08,43.29,0.526,4,False,65,456.0,0.518,False,False,5,0.73
L009779,S00333,Fashion,Dresses,Premium Brand,2023-02-15,115.95,0.346,6,False,39,830.0,0.794,True,True,7,0.23
L009780,S00420,Fashion,Watches,Mid Brand,2024-03-27,54.54,0.107,3,False,69,343.0,0.371,False,False,8,0.7
L009781,S00007,Electronics,Small Appliances,Private Label,2023-11-07,262.84,0.18,12,False,52,449.0,0.513,False,False,2,1.45
L009782,S00021,Fashion,Dresses,Private Label,2025-10-30,72.55,0.273,4,False,48,613.0,0.616,True,False,5,0.74
L009783,S00004,Fashion,T-Shirts,Premium Brand,2025-03-24,199.51,0.124,9,False,89,639.0,1.0,True,False,18,0.85
L009784,S00115,Fashion,Dresses,Generic,2024-09-04,105.53,0.039,4,False,36,321.0,0.355,,False,3,0.44
L009785,S00425,Electronics,Small Appliances,Imported Brand,2023-02-22,521.76,0.129,6,False,62,837.0,0.691,False,False,4,0.41
L009786,S00287,Home,Furniture,Mid Brand,2024-07-10,153.45,0.023,5,False,25,449.0,0.322,False,False,1,0.75
L009787,S00048,Home,Kitchen,Generic,2025-07-17,330.17,0.031,3,True,62,124.0,0.363,False,True,9,13.46
L009788,S00168,Fashion,Dresses,Mid Brand,2024-03-19,114.64,0.094,1,False,66,869.0,0.564,True,False,8,0.87
L009789,S00081,Home,Kitchen,Generic,2023-11-06,162.7,0.133,7,False,66,816.0,0.863,False,False,8,7.65
L009790,S00057,Home,Decor,Premium Brand,2025-08-27,242.95,0.184,6,False,64,1375.0,0.38,True,True,3,2.47
L009791,S00199,Fashion,Dresses,Private Label,2024-09-14,101.2,0.44,6,False,46,105.0,0.472,,False,9,
L009792,S00334,Fashion,Abayas,Private Label,2024-12-18,115.24,0.002,4,False,38,1498.0,0.613,True,False,8,0.27
L009793,S00218,Fashion,Dresses,Mid Brand,2025-08-05,305.65,0.354,6,False,52,623.0,0.461,False,False,6,0.78
L009794,S00194,Home,Kitchen,Private Label,2025-08-02,219.23,0.168,7,False,81,649.0,0.52,False,False,7,6.61
L009795,S00400,Fashion,Sneakers,Generic,2026-04-15,80.14,0.187,1,False,74,1057.0,0.59,True,False,7,0.21
L009796,S00409,Home,Decor,Mid Brand,2025-12-04,271.25,0.174,1,False,80,202.0,0.559,False,True,3,3.1
L009797,S00026,Electronics,Mobiles,Generic,2026-04-18,749.68,0.139,2,False,72,395.0,0.763,,False,5,0.49
L009798,S00394,Beauty,Makeup,Generic,2023-03-19,187.15,0.17,5,True,37,790.0,0.924,False,False,2,0.54
L009799,S00401,Beauty,Haircare,Mid Brand,2023-10-09,70.59,0.101,4,True,46,381.0,0.445,False,False,2,0.17
L009800,S00363,Home,Decor,Mid Brand,2025-08-08,390.73,0.021,6,False,39,,0.507,False,True,1,2.83
L009801,S00132,Fashion,Sneakers,Mid Brand,2023-01-03,74.25,0.056,6,True,72,547.0,0.915,False,True,8,1.08
L009802,S00447,Fashion,Watches,Generic,2026-03-25,119.08,0.082,2,True,63,591.0,0.301,True,False,6,1.11
L009803,S00039,Home,Furniture,Generic,2024-11-03,78.91,0.025,3,False,36,661.0,0.566,False,True,6,7.1
L009804,S00060,Sports,Outdoor,Generic,2024-04-22,98.91,0.339,9,False,55,953.0,0.59,False,False,5,3.04
L009805,S00029,Beauty,Makeup,Imported Brand,2025-08-29,243.05,0.488,2,True,86,626.0,0.635,False,False,4,0.76
L009806,S00379,Fashion,Watches,Mid Brand,2024-06-30,102.35,0.152,6,False,43,644.0,0.403,True,False,6,0.31
L009807,S00013,Fashion,T-Shirts,Premium Brand,2026-02-12,162.47,0.234,3,False,77,282.0,0.332,False,,7,1.05
L009808,S00227,Fashion,Dresses,Generic,2023-09-06,120.27,0.157,1,False,40,315.0,0.28,False,False,4,0.5
L009809,S00057,Fashion,Sneakers,Imported Brand,2026-02-12,63.12,0.171,8,False,47,,,True,False,8,1.17
L009810,S00332,Beauty,Skincare,Premium Brand,2024-02-22,44.98,0.133,7,False,127,1062.0,0.794,False,False,5,0.48
L009811,S00290,Fashion,Jeans,Imported Brand,2025-04-05,48.08,0.114,6,False,63,1283.0,0.547,False,False,16,0.46
L009812,S00362,Electronics,Cameras,Private Label,2023-08-07,926.04,0.163,5,False,67,751.0,,False,False,3,0.32
L009813,S00197,Fashion,Dresses,Mid Brand,2024-07-20,104.68,0.024,5,False,71,375.0,0.5,True,False,6,0.97
L009814,S00354,Beauty,Skincare,Mid Brand,2023-02-14,47.09,0.26,6,False,68,2461.0,1.0,False,True,5,0.48
L009815,S00088,Fashion,Dresses,Premium Brand,2023-01-31,68.65,0.153,4,False,34,624.0,0.348,False,False,6,0.89
L009816,S00048,Electronics,Small Appliances,Generic,2025-11-09,605.35,0.072,1,False,37,861.0,0.537,False,False,1,0.26
L009817,S00246,Home,Kitchen,Generic,2023-10-07,530.88,0.118,7,False,60,1322.0,0.523,False,False,6,13.61
L009818,S00021,Fashion,T-Shirts,Generic,2024-06-25,76.69,0.166,3,False,57,153.0,0.672,True,True,8,1.04
L009819,S00292,electronics,Headphones,Generic,2025-07-29,211.67,0.013,3,False,47,,0.413,False,False,5,1.32
L009820,S00166,Fashion,Abayas,Mid Brand,2026-02-18,220.48,0.201,4,False,74,117.0,0.761,True,False,13,1.02
L009821,S00204,Electronics,Small Appliances,Generic,2024-08-27,1123.18,0.3,2,False,35,672.0,0.725,False,True,4,1.05
L009822,S00122,Sports,Activewear,Generic,2025-06-18,203.52,0.33,1,True,75,408.0,0.757,False,False,1,1.7
L009823,S00429,Beauty,Skincare,Generic,2023-08-09,132.24,0.068,6,True,79,380.0,0.534,False,False,3,0.76
L009824,S00172,Beauty,Fragrance,Generic,2023-11-11,87.5,0.403,1,True,23,542.0,0.531,False,False,2,0.52
L009825,S00450,Electronics,Mobiles,Generic,2023-12-14,483.59,0.211,5,True,78,,0.932,False,True,8,0.42
L009826,S00421,Fashion,T-Shirts,Mid Brand,2024-10-20,140.83,0.204,6,False,81,747.0,0.897,True,False,8,0.92
L009827,S00380,Fashion,Sneakers,Generic,2024-02-04,43.52,0.105,1,False,62,526.0,0.551,True,False,7,0.74
L009828,S00263,Home,Furniture,Premium Brand,2025-06-26,328.13,0.165,3,False,66,336.0,0.482,True,False,4,5.13
L009829,S00169,Fashion,Sneakers,Premium Brand,2025-12-07,140.56,0.185,7,False,54,587.0,0.611,True,False,8,0.97
L009830,S00083,Home,Kitchen,Generic,2025-02-21,252.57,0.277,4,False,51,510.0,0.565,False,True,4,5.36
L009831,S00142,Electronics,Laptops,,2023-11-11,193.18,0.185,8,False,60,490.0,0.879,False,False,4,
L009832,S00170,Home,Storage,Imported Brand,2025-06-23,164.94,0.044,4,False,83,757.0,0.62,False,True,4,14.14
L009833,S00289,Home,Furniture,Private Label,2025-01-01,71.03,0.267,1,False,48,537.0,0.195,False,False,3,6.58
L009834,S00191,Beauty,Fragrance,,2026-04-05,150.9,0.03,1,False,79,852.0,0.55,False,False,5,0.16
L009835,S00346,Beauty,Skincare,Generic,2024-07-11,89.47,0.145,8,False,89,1545.0,0.889,False,True,8,0.2
L009836,S00316,Beauty,Makeup,Generic,2024-11-17,63.31,0.009,5,True,82,1259.0,0.549,False,True,5,0.76
L009837,S00381,Fashion,T-Shirts,,2025-09-19,44.89,0.409,1,False,74,393.0,0.37,True,False,11,0.23
L009838,S00346,Home,Decor,Mid Brand,2026-06-01,232.96,0.035,10,False,51,760.0,0.754,False,True,10,12.27
L009839,S00450,FASHION,Sneakers,Generic,2025-04-17,160.48,0.309,8,True,66,2327.0,0.665,False,True,8,0.41
L009840,S00264,Fashion,Sneakers,Generic,2025-06-08,238.66,0.197,5,True,58,1185.0,0.695,False,False,6,0.55
L009841,S00338,Electronics,Headphones,,2023-10-07,345.81,0.189,5,False,63,623.0,0.787,False,False,1,1.25
L009842,S00187,Electronics,Mobiles,Mid Brand,2024-10-30,440.01,0.022,1,False,72,,0.567,,True,3,7.15
L009843,S00308,Home,Storage,Mid Brand,2023-01-12,210.43,0.023,6,False,60,359.0,0.64,False,False,8,3.57
L009844,S00122,Beauty,Fragrance,,2023-09-14,80.01,0.159,5,False,34,517.0,0.656,False,False,6,0.74
L009845,S00437,Fashion,Abayas,Private Label,2024-04-20,225.18,0.046,10,False,60,373.0,0.775,True,False,15,0.85
L009846,S00118,Fashion,Sneakers,Premium Brand,2024-06-13,218.0,0.137,6,False,85,297.0,0.745,True,False,4,0.57
L009847,S00121,Home,Kitchen,Mid Brand,2024-07-11,108.65,0.007,5,False,67,965.0,0.649,False,True,6,0.8
L009848,S00384,Fashion,Jeans,Generic,2023-05-24,96.37,0.476,3,True,52,302.0,0.561,True,False,14,0.74
L009849,S00411,Fashion,Watches,Generic,2025-12-04,87.19,0.092,2,False,54,411.0,0.335,True,False,9,0.71
L009850,S00050,Fashion,Jeans,Generic,2023-04-21,62.91,0.107,3,False,42,1186.0,0.764,True,False,6,0.9
L009851,S00105,Sports,Equipment,Generic,2023-02-07,,0.198,8,False,80,279.0,0.805,False,False,4,0.72
L009852,S00331,Fashion,Abayas,,2023-04-19,176.5,0.007,9,False,61,837.0,0.576,True,False,7,0.38
L009853,S00278,Fashion,Jeans,Private Label,2026-02-11,149.41,0.078,7,True,68,1098.0,0.772,False,False,9,0.67
L009854,S00242,Home,Decor,Mid Brand,2025-10-22,90.9,0.135,2,False,59,852.0,0.445,False,True,3,8.15
L009855,S00127,Beauty,Makeup,Generic,2023-02-07,,0.156,4,False,36,412.0,0.623,False,True,9,0.64
L009856,S00247,Sports,Shoes,Generic,2025-02-15,100.49,0.221,2,False,75,499.0,0.701,False,False,1,0.39
L009857,S00291,Home,Decor,Private Label,2026-05-15,133.36,0.075,9,False,86,355.0,0.713,False,True,5,4.09
L009858,S00183,Beauty,Haircare,Mid Brand,2023-03-25,216.04,0.303,3,False,55,319.0,0.572,False,False,6,0.49
L009859,S00423,Beauty,Makeup,,2024-04-03,92.17,0.286,3,False,54,1042.0,0.808,False,False,6,0.28
L009860,S00251,Home,Furniture,,2024-04-03,176.99,0.012,4,False,49,822.0,0.497,False,True,5,3.58
L009861,S00178,Electronics,Small Appliances,Mid Brand,2025-09-05,635.44,0.075,3,True,74,1291.0,0.519,False,False,2,1.17
L009862,S00228,Electronics,Laptops,Mid Brand,2024-07-22,460.2,0.114,2,False,57,912.0,0.579,False,False,4,7.23
L009863,S00170,Fashion,Sneakers,Private Label,2023-03-16,132.64,0.012,1,False,71,370.0,0.443,False,True,3,1.1
L009864,S00419,Fashion,Abayas,Premium Brand,2024-01-18,108.6,0.005,6,False,67,343.0,0.488,False,False,8,0.85
L009865,S00428,Electronics,Mobiles,Imported Brand,2024-07-12,612.79,0.22,7,False,60,661.0,0.813,,True,4,0.58
L009866,S00384,Beauty,Skincare,Private Label,2026-03-09,43.54,0.127,4,False,46,771.0,0.48,False,False,4,0.32
L009867,S00179,Fashion,Abayas,Premium Brand,2024-01-30,180.53,0.21,3,False,89,330.0,0.655,False,False,7,1.19
L009868,S00394,Fashion,Watches,Private Label,2023-12-15,49.27,0.226,5,False,55,321.0,0.823,True,False,13,1.14
L009869,S00229,Home,Storage,Mid Brand,2023-09-21,156.88,0.114,5,True,56,222.0,0.481,False,,2,2.93
L009870,S00416,Electronics,Mobiles,Generic,2024-10-11,502.16,0.348,2,True,28,506.0,0.594,,True,5,1.22
L009871,S00179,Beauty,Haircare,Generic,2023-04-06,86.0,0.103,3,False,31,193.0,0.206,False,False,1,0.31
L009872,S00092,Beauty,Makeup,Generic,2026-01-24,112.53,0.11,2,False,57,857.0,0.661,False,True,2,0.41
L009873,S00322,FASHION,Jeans,Generic,2026-03-30,158.54,0.105,7,False,72,596.0,0.698,False,,5,0.47
L009874,S00180,Electronics,Small Appliances,,2025-12-03,758.63,0.236,4,False,64,538.0,0.279,False,False,3,0.61
L009875,S00268,Home,Furniture,Premium Brand,2025-09-05,187.65,0.011,8,False,55,2125.0,0.681,False,True,8,6.88
L009876,S00123,Electronics,Small Appliances,Private Label,2024-11-27,404.6,0.146,5,True,31,213.0,0.662,False,True,2,4.99
L009877,S00237,Fashion,T-Shirts,Premium Brand,2025-12-11,37.81,0.009,8,False,75,1706.0,0.613,,False,12,1.14
L009878,S00338,Fashion,Sneakers,Generic,2023-11-03,156.7,0.038,7,False,90,404.0,0.73,False,False,13,0.93
L009879,S00014,Home,Furniture,Imported Brand,2025-01-02,307.79,0.101,4,False,97,680.0,0.851,,True,5,1.16
L009880,S00031,Electronics,Cameras,Generic,2026-04-23,210.57,0.048,1,False,52,344.0,0.74,False,,2,4.35
L009881,S00111,Home,Bedding,Imported Brand,2023-05-24,273.32,0.327,3,False,69,856.0,0.692,False,False,3,8.14
L009882,S00346,Fashion,Dresses,Premium Brand,2026-03-11,159.0,0.266,3,False,57,782.0,0.699,True,False,15,1.03
L009883,S00291,Home,Kitchen,Mid Brand,2026-04-13,230.1,0.163,3,False,29,340.0,0.714,False,False,4,3.42
L009884,S00039,Beauty,Fragrance,Mid Brand,2024-11-18,46.16,0.205,5,False,65,755.0,0.599,False,False,5,0.1
L009885,S00116,Electronics,Small Appliances,Mid Brand,2026-04-09,489.91,0.031,4,False,42,249.0,0.619,,False,3,5.69
L009886,S00284,Fashion,Jeans,Generic,2024-03-29,72.95,0.249,8,False,53,477.0,0.634,False,,6,0.93
L009887,S00016,Beauty,Fragrance,,2023-05-19,123.11,0.192,2,True,59,457.0,0.739,False,False,5,0.42
L009888,S00079,Beauty,Fragrance,Generic,2024-05-22,46.44,0.192,6,False,51,914.0,0.583,False,False,1,0.19
L009889,S00209,Beauty,Fragrance,Generic,2024-01-08,114.05,0.229,3,False,38,660.0,0.455,False,False,5,0.2
L009890,S00054,Sports,Shoes,Generic,2023-11-05,320.72,0.251,5,False,97,276.0,0.55,False,True,9,0.62
L009891,S00399,Sports,Equipment,Private Label,2025-08-18,141.9,0.04,3,False,73,815.0,0.432,False,True,3,3.91
L009892,S00153,Electronics,Headphones,Premium Brand,2023-11-18,331.79,0.068,4,False,79,1858.0,0.765,False,True,7,0.34
L009893,S00107,Electronics,Headphones,Mid Brand,2024-03-05,591.55,0.35,1,False,70,870.0,0.748,False,False,6,4.47
L009894,S00064,Fashion,Watches,Mid Brand,2025-01-27,134.32,0.033,3,False,93,578.0,0.696,,True,8,1.02
L009895,S00358,Fashion,Sneakers,Private Label,2024-02-11,201.07,0.125,5,False,34,493.0,0.875,False,True,6,0.91
L009896,S00054,Fashion,T-Shirts,Generic,2025-01-06,143.82,0.048,6,False,61,1151.0,0.847,True,False,10,0.8
L009897,S00111,Fashion,Watches,Imported Brand,2024-01-13,219.08,0.27,5,False,70,576.0,0.779,True,True,11,0.57
L009898,S00412,Beauty,Haircare,Private Label,2023-06-10,168.29,0.082,3,False,47,618.0,0.487,False,True,6,0.48
